dataset,model,regime,seq_len,stride,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id
smd,vgru,naive,48,24,B3,,,,,,,,-0.0017079772637089,0.0028246202515175,0.0017079772637089,0.6983611198348315,0.6967585496907717,0.769648712054627,5,10,10,0.7478,0.7378,0.6425,0.7651,0.5986,0.7498,0.7358,0.6337,0.7658,0.5986,0.0002019342427032,0.0003050707219587,0.0001386688923036,0.0001664018296551,99.8,40,5,99.9,r-naive_sl48_st24
smd,vgru,cumulative,48,24,B3,,,,,,,,0.0008270182828713,0.0017273929818039,-0.0008270182828713,0.6966069360630867,0.6971441436995083,0.7677742917040523,5,10,10,0.7478,0.7354,0.6342,0.7658,0.5999,0.7499,0.7362,0.6338,0.7659,0.5999,0.0008240781656251,0.0012449702317557,0.0005658969489029,0.0006790732828527,407.4,75,5,407.5,r-cumulative_sl48_st24
smd,vgru,experts,48,24,B3,,,,,,,,-0.0013760044960574,0.0012860921068431,0.0013760044960574,0.6981813280420238,0.6970578036856679,0.7669188836515687,5,10,10,0.7478,0.7363,0.6404,0.7663,0.6,0.7499,0.7354,0.6349,0.765,0.6,0.0002726887405196,0.000411962576662,0.0001872561847836,0.0002247063918784,134.8,62,5,134.8,r-experts_sl48_st24
smd,vgru,random-buffer,48,24,B3,500.0,,,0.5,,,,-0.0311164485020481,0.0020885420664813,0.0311164485020481,0.7170514706381576,0.6923138611121533,0.7860202370556968,5,10,10,0.7478,0.7282,0.7254,0.786,0.5978,0.7422,0.7405,0.6127,0.7683,0.5978,0.0003580410471519,0.0005409079672832,0.0002458678622141,0.000295040105069,177.0,51,5,177.0,r-random-buffer_sl48_st24_bu500_re0.5
smd,vgru,reservoir,48,24,B3,500.0,,,0.5,,,,-0.0005011011242371,0.0022566216851202,0.0005011011242371,0.6974799705445383,0.6966559193455895,0.770148020689423,5,10,10,0.7478,0.7377,0.6319,0.7674,0.6026,0.7498,0.7385,0.6259,0.7665,0.6026,0.0002816299900993,0.0004254705059166,0.0001933962096641,0.0002320742962524,139.2,38,5,139.3,r-reservoir_sl48_st24_bu500_re0.5
smd,vgru,ewc,48,24,B3,,,,,1000.0,,,-0.0017478157232547,0.0028268783984041,0.0017478157232547,0.6984506082186449,0.6967579329229824,0.7696815395762726,5,10,10,0.7478,0.7378,0.6426,0.7655,0.5986,0.7498,0.7358,0.6338,0.7658,0.5986,0.0002298873533688,0.0003473006852259,0.0001578643527224,0.0001894363325034,113.7,40,5,113.7,r-ewc_sl48_st24_la1000
smd,vgru,lwf,48,24,B3,,,,,,1.0,2.0,0.0004267077766108,0.00147592884123,-0.0004267077766108,0.6964418878595131,0.6965293839789467,0.7662218761748699,5,10,10,0.7478,0.7384,0.6325,0.7654,0.5981,0.7497,0.7357,0.6334,0.7657,0.5981,0.0002163105324738,0.0003267895995531,0.000148541132814,0.0001782484667391,107.0,37,5,107.0,r-lwf_sl48_st24_al1.0_te2.0
smd,vlstm,naive,24,12,B1,,,,,,,,-8.84730184693594e-05,0.0001896963829074,8.84730184693594e-05,0.6966214269402029,0.696537231470298,0.7659660935440084,5,10,10,0.7497,0.7356,0.6344,0.7657,0.5978,0.7497,0.7359,0.6336,0.7657,0.5978,0.0001972386623905,0.0002979769073742,0.0001354444058469,0.0001625325015272,97.5,33,5,97.5,r-naive_sl24_st12
smd,vlstm,cumulative,24,12,B1,,,,,,,,-0.0001980631212807,0.0002071819536988,0.0001980631212807,0.6966688629131921,0.6964811365328294,0.7660237128205492,5,10,10,0.7497,0.7366,0.6335,0.7657,0.5978,0.7497,0.7358,0.6335,0.7656,0.5978,0.0005025560274013,0.0007592329465851,0.0003451067549189,0.0004141261916661,248.5,42,5,248.5,r-cumulative_sl24_st12
smd,vlstm,experts,24,12,B1,,,,,,,,-0.0006869202368598,0.000397539503847,0.0006869202368598,0.6970380050626281,0.6964525831280737,0.7663915982699656,5,10,10,0.7497,0.7367,0.6358,0.7657,0.5974,0.7496,0.7359,0.6334,0.766,0.5974,0.0002415488431951,0.0003649181980994,0.0001658723206,0.0001990458774993,119.4,48,5,119.4,r-experts_sl24_st12
smd,vlstm,random-buffer,24,12,B1,500.0,,,0.5,,,,-0.0334988533410685,-0.0006377444676965,0.0334988533410685,0.7185233046692415,0.6944208108310804,0.7853397611895193,5,10,10,0.7497,0.7261,0.7277,0.7853,0.6038,0.7451,0.7445,0.6142,0.7645,0.6038,0.0003046984548496,0.0004603210250837,0.0002092373614011,0.0002510836636826,150.7,38,5,150.7,r-random-buffer_sl24_st12_bu500_re0.5
smd,vlstm,random-buffer,24,12,B1,100.0,,,0.5,,,,-0.0340562430012984,-0.0060885351436996,0.0340562430012984,0.7135249191749082,0.6957242002505399,0.7852350382084987,5,10,10,0.7497,0.7132,0.7185,0.7852,0.6011,0.7463,0.7466,0.6189,0.7657,0.6011,0.0003787942609968,0.0005722607376003,0.0002601191661456,0.0003121415714547,187.3,49,5,187.3,r-random-buffer_sl24_st12_bu100_re0.5
smd,vlstm,random-buffer,24,12,B1,250.0,,,0.5,,,,-0.0376341418368819,-0.0031530925365172,0.0376341418368819,0.7174773748342526,0.6946101312972931,0.7870467187339303,5,10,10,0.7497,0.7231,0.7247,0.787,0.6029,0.7455,0.7438,0.6168,0.764,0.6029,0.0003215904787468,0.00048584053013,0.000220837146587,0.000265003383543,159.0,40,5,159.0,r-random-buffer_sl24_st12_bu250_re0.5
smd,vlstm,random-buffer,24,12,B1,1000.0,,,0.5,,,,-0.0291417158541768,9.801773135494906e-05,0.0291417158541768,0.7149998717363129,0.6923826426327592,0.7845438692383855,5,10,10,0.7497,0.7273,0.7207,0.7845,0.5929,0.7434,0.7413,0.615,0.7695,0.5929,0.0003807824280331,0.0005752643468199,0.0002614844464696,0.0003137799003502,188.3,49,5,188.3,r-random-buffer_sl24_st12_bu1000_re0.5
smd,vlstm,random-buffer,24,12,B1,2000.0,,,0.5,,,,-0.0125625336134085,-0.0009001919738038,0.0125625336134085,0.7036226591890908,0.693573580541608,0.7826392064979615,5,10,10,0.7497,0.7356,0.6745,0.7788,0.5795,0.7432,0.7374,0.6251,0.7826,0.5795,0.0003459518883721,0.0005226443565779,0.0002375662278953,0.0002850781286826,171.0,43,5,171.1,r-random-buffer_sl24_st12_bu2000_re0.5
smd,vlstm,random-buffer,24,12,B1,4000.0,,,0.5,,,,-0.0031111418440518,-0.0015181071726952,0.0031111418440518,0.6981679693821385,0.6960568729991794,0.7803435770601865,5,10,10,0.7497,0.7362,0.6488,0.772,0.5842,0.7461,0.7367,0.6328,0.7803,0.5842,0.0003345291502751,0.0005053875361825,0.0002297222177109,0.0002756653184715,165.4,41,5,165.4,r-random-buffer_sl24_st12_bu4000_re0.5
smd,vlstm,random-buffer,24,12,B1,500.0,,,0.3,,,,-0.0223135375011956,0.0013923351275602,0.0223135375011956,0.7141176100444879,0.696590148227793,0.7815077114708993,5,10,10,0.7497,0.7299,0.7099,0.7815,0.5996,0.7479,0.7426,0.6211,0.7717,0.5996,0.0002741240080112,0.0004141308968241,0.0001882418158548,0.0002258890809693,135.5,41,5,135.5,r-random-buffer_sl24_st12_bu500_re0.3
smd,vlstm,random-buffer,24,12,B1,500.0,,,0.7,,,,-0.0472256827820136,-0.0091251748922649,0.0472256827820136,0.71385666675595,0.6898204359747517,0.7910323720749962,5,10,10,0.7497,0.7215,0.7059,0.791,0.6011,0.7422,0.7443,0.6057,0.7558,0.6011,0.0004427224503926,0.0006688397953739,0.0003040188169016,0.0003648209784723,218.9,39,5,218.9,r-random-buffer_sl24_st12_bu500_re0.7
smd,vlstm,reservoir,24,12,B1,500.0,,,0.5,,,,0.0009682019510879,-0.0005034848083534,-0.0009682019510879,0.6948115712486418,0.6957126119895427,0.7722475304863283,5,10,10,0.7497,0.7351,0.6314,0.7664,0.5915,0.749,0.7357,0.6301,0.7722,0.5915,0.0002826398946192,0.0004269962119924,0.0001940896782403,0.0002329065337521,139.7,34,5,139.8,r-reservoir_sl24_st12_bu500_re0.5
smd,vlstm,reservoir,24,12,B1,100.0,,,0.5,,,,0.0030921689334544,-0.002376877262114,-0.0030921689334544,0.6930349385019265,0.6956212413548698,0.7742020258952779,5,10,10,0.7497,0.7337,0.6313,0.7645,0.586,0.7515,0.7351,0.6313,0.7742,0.586,0.0002790796308101,0.0004216175687465,0.0001916448652757,0.0002299727034708,138.0,33,5,138.0,r-reservoir_sl24_st12_bu100_re0.5
smd,vlstm,reservoir,24,12,B1,250.0,,,0.5,,,,0.0015317828952556,-0.0010497212976328,-0.0015317828952556,0.6942829669987411,0.6953083202132191,0.7704300160902857,5,10,10,0.7497,0.7351,0.6309,0.7657,0.5901,0.7494,0.7347,0.6319,0.7704,0.5901,0.0002802673167083,0.000423411856776,0.0001924604411489,0.0002309514156271,138.6,33,5,138.6,r-reservoir_sl24_st12_bu250_re0.5
smd,vlstm,reservoir,24,12,B1,1000.0,,,0.5,,,,-0.0003164998783809,0.0001048065837968,0.0003164998783809,0.6962476596692413,0.6957812883310203,0.7693561917275908,5,10,10,0.7497,0.7355,0.6352,0.7659,0.595,0.7498,0.7356,0.6292,0.7694,0.595,0.0002822850742092,0.0004264601695797,0.0001938460326384,0.0002326141369412,139.6,33,5,139.6,r-reservoir_sl24_st12_bu1000_re0.5
smd,vlstm,reservoir,24,12,B1,2000.0,,,0.5,,,,-0.0006694846360915,0.0001200238437205,0.0006694846360915,0.6964212152079327,0.6955589325237493,0.7674553127539658,5,10,10,0.7497,0.7362,0.6334,0.7661,0.5969,0.7495,0.7364,0.6275,0.7675,0.5969,0.000283731537818,0.0004286454041963,0.0001948393987834,0.0002338060054128,140.3,33,5,140.3,r-reservoir_sl24_st12_bu2000_re0.5
smd,vlstm,reservoir,24,12,B1,4000.0,,,0.5,,,,-0.0005322682076163,0.0001877338746322,0.0005322682076163,0.6967362086483657,0.6959073033660094,0.7671013939748488,5,10,10,0.7497,0.7363,0.6349,0.7657,0.5972,0.7504,0.7368,0.628,0.7671,0.5972,0.0002818297679548,0.0004257723188918,0.0001935333527786,0.0002322389661132,139.3,33,5,139.4,r-reservoir_sl24_st12_bu4000_re0.5
smd,vlstm,reservoir,24,12,B1,500.0,,,0.3,,,,0.0005663724007689,-0.0005350347768492,-0.0005663724007689,0.6950536374542577,0.6956490131529895,0.771435897632572,5,10,10,0.7497,0.7348,0.6332,0.7659,0.5917,0.7491,0.7356,0.6305,0.7714,0.5917,0.0002346700896975,0.0003545261701421,0.0001611486843787,0.0001933774857634,116.0,33,5,116.0,r-reservoir_sl24_st12_bu500_re0.3
smd,vlstm,reservoir,24,12,B1,500.0,,,0.7,,,,0.0008949900223812,-0.0008755374892833,-0.0008949900223812,0.6940793189855003,0.6946927755309048,0.7768895037373204,5,10,10,0.7497,0.7347,0.632,0.768,0.586,0.7479,0.7354,0.6272,0.7769,0.586,0.0003810721966033,0.0005757021126279,0.0002616834326977,0.0003140186799302,188.4,33,5,188.4,r-reservoir_sl24_st12_bu500_re0.7
smd,vlstm,ewc,24,12,B1,,,,,1000.0,,,-7.421594772144546e-05,0.0001832502896673,7.421594772144546e-05,0.696608708996455,0.696534592506975,0.7659506149897629,5,10,10,0.7497,0.7356,0.6343,0.7657,0.5977,0.7497,0.7359,0.6336,0.7657,0.5977,0.0002151912111223,0.0003250985927767,0.0001477724934016,0.0001773260993751,106.4,33,5,106.4,r-ewc_sl24_st12_la1000
smd,vlstm,ewc,24,12,B1,,,,,100.0,,,-8.69624046075157e-05,0.0001890083406166,8.69624046075157e-05,0.6966199977331236,0.6965367902914334,0.7659648196668374,5,10,10,0.7497,0.7356,0.6344,0.7657,0.5977,0.7497,0.7359,0.6336,0.7657,0.5977,0.0002180760791117,0.0003294568865882,0.0001497535396425,0.0001797033469456,107.8,33,5,107.8,r-ewc_sl24_st12_la100
smd,vlstm,ewc,24,12,B1,,,,,500.0,,,-8.094929101989389e-05,0.000186303081216,8.094929101989389e-05,0.69661462897455,0.6965357196386923,0.7659585287150332,5,10,10,0.7497,0.7356,0.6344,0.7657,0.5977,0.7497,0.7359,0.6336,0.7657,0.5977,0.000219802752528,0.0003320654461797,0.0001509392434026,0.0001811262027771,108.7,33,5,108.7,r-ewc_sl24_st12_la500
smd,vlstm,ewc,24,12,B1,,,,,5000.0,,,-4.206192490598948e-05,0.0001696101164821,4.206192490598948e-05,0.6965803981193389,0.6965315295064828,0.7658992352771997,5,10,10,0.7497,0.7357,0.6342,0.7656,0.5977,0.7497,0.7359,0.6336,0.7657,0.5977,0.000218644121403,0.0003303150524425,0.0001501436141778,0.0001801714382646,108.1,33,5,108.1,r-ewc_sl24_st12_la5000
smd,vlstm,ewc,24,12,B1,,,,,10000.0,,,-2.1365547145946185e-05,0.0001595808212746,2.1365547145946185e-05,0.6965608785302904,0.696530664117892,0.7658647378179302,5,10,10,0.7497,0.7357,0.6341,0.7656,0.5977,0.7497,0.7359,0.6336,0.7657,0.5977,0.0002218136539124,0.0003351034011543,0.0001523201511558,0.0001827832499984,109.7,33,5,109.7,r-ewc_sl24_st12_la10000
smd,vlstm,lwf,24,12,B1,,,,,,1.0,2.0,-3.112433785216195e-05,0.0002530966574781,3.112433785216195e-05,0.6966161088507538,0.6965608072659071,0.7660460881620261,5,10,10,0.7497,0.7358,0.634,0.7657,0.5978,0.7497,0.7359,0.6336,0.7657,0.5978,0.0002195890408945,0.0003317425828483,0.0001507924902783,0.00018095009257,108.6,33,5,108.6,r-lwf_sl24_st12_al1.0_te2.0
smd,vlstm,lwf,24,12,B1,,,,,,0.5,2.0,-3.399676276099051e-05,0.0002515791432936,3.399676276099051e-05,0.6966155807526053,0.6965568079384025,0.7660776754475462,5,10,10,0.7497,0.7358,0.6341,0.7657,0.5978,0.7497,0.7359,0.6336,0.7657,0.5978,0.0002200544999543,0.0003324457718148,0.0001511121141782,0.0001813336576366,108.8,33,5,108.8,r-lwf_sl24_st12_al0.5_te2.0
smd,vlstm,lwf,24,12,B1,,,,,,2.0,2.0,-2.9493535701408113e-05,0.0002578918825705,2.9493535701408113e-05,0.6966176090349414,0.6965664744592039,0.7660037824577615,5,10,10,0.7497,0.7358,0.634,0.7657,0.5978,0.7498,0.7359,0.6336,0.7657,0.5978,0.0002214156763868,0.0003345021594359,0.0001520468344342,0.0001824553250016,109.5,33,5,109.5,r-lwf_sl24_st12_al2.0_te2.0
smd,vlstm,lwf,24,12,B1,,,,,,1.0,1.0,-3.7360649488449305e-05,0.0002517204360153,3.7360649488449305e-05,0.6966262127981407,0.6965704159260063,0.7659705859218873,5,10,10,0.7497,0.7358,0.6341,0.7658,0.5978,0.7498,0.7359,0.6337,0.7657,0.5978,0.00022004586763,0.0003324327305922,0.0001511062033002,0.000181326527292,108.8,33,5,108.8,r-lwf_sl24_st12_al1.0_te1.0
smd,vlstm,lwf,24,12,B1,,,,,,1.0,4.0,-3.67976196778419e-05,0.0002511016320172,3.67976196778419e-05,0.6966158569767057,0.6965546492561977,0.7660963508655201,5,10,10,0.7497,0.7358,0.6341,0.7657,0.5978,0.7497,0.7359,0.6336,0.7657,0.5978,0.0002204784337815,0.0003330862268313,0.0001514032526614,0.0001816829741699,109.0,33,5,109.0,r-lwf_sl24_st12_al1.0_te4.0
smd,vlstm,naive,6,6,B2,,,,,,,,-0.0003037430737472,0.0001880946057114,0.0003037430737472,0.6967792604103672,0.6965544687464781,0.7659926367086709,5,10,10,0.7491,0.7368,0.6342,0.7657,0.598,0.7498,0.7359,0.6334,0.7656,0.598,0.0001604075248966,0.0002423345281748,0.0001101523574098,0.000132182170765,79.3,30,5,79.3,r-naive_sl6_st6
smd,vlstm,cumulative,6,6,B2,,,,,,,,0.0002444282131856,0.0001263100478676,-0.0002444282131856,0.6964226193579186,0.6966566676934919,0.7659926367086709,5,10,10,0.7491,0.7362,0.633,0.7656,0.5981,0.7498,0.7361,0.6336,0.7657,0.5981,0.0003125926654997,0.000472247147717,0.0002146583336204,0.0002575888140965,154.6,33,5,154.6,r-cumulative_sl6_st6
smd,vlstm,experts,6,6,B2,,,,,,,,-0.0009556446303946,0.0001200880615303,0.0009556446303946,0.6971185632575863,0.6962830073854773,0.7662317091049605,5,10,10,0.7491,0.7371,0.6362,0.7662,0.5969,0.7496,0.7352,0.6337,0.7661,0.5969,0.0001594241795364,0.0002408489461607,0.0001094770980339,0.0001313718481268,78.8,30,5,78.8,r-experts_sl6_st6
smd,vlstm,random-buffer,6,6,B2,500.0,,,0.5,,,,-0.0364675784058406,-0.0036901952590573,0.0364675784058406,0.716784769031056,0.6957278709647476,0.7834332890566806,5,10,10,0.7491,0.7228,0.7239,0.7834,0.6047,0.7462,0.7443,0.6191,0.7644,0.6047,0.0002158405420989,0.0003260795649346,0.0001482183798623,0.0001778611850723,106.7,30,5,106.7,r-random-buffer_sl6_st6_bu500_re0.5
smd,vlstm,reservoir,6,6,B2,500.0,,,0.5,,,,-0.0001688896956663,-0.0003163407217031,0.0001688896956663,0.6961638004683077,0.6957027842413857,0.7677392494273517,5,10,10,0.7491,0.7361,0.6352,0.7647,0.5957,0.75,0.7371,0.628,0.7677,0.5957,0.0002097580571362,0.0003168904940072,0.0001440414685199,0.0001728490254872,103.7,30,5,103.7,r-reservoir_sl6_st6_bu500_re0.5
smd,vlstm,ewc,6,6,B2,,,,,1000.0,,,-0.0003255451504484,0.0001859028759609,0.0003255451504484,0.6967901390766903,0.696550676322149,0.7659926367086709,5,10,10,0.7491,0.7368,0.6343,0.7657,0.598,0.7498,0.7359,0.6335,0.7656,0.598,0.0001772980381015,0.0002678517509533,0.0001217510865755,0.0001461006643778,87.7,30,5,87.7,r-ewc_sl6_st6_la1000
smd,vlstm,lwf,6,6,B2,,,,,,1.0,2.0,0.0001153103454837,0.0001478372814695,-0.0001153103454837,0.696473092361902,0.6965176422274706,0.7659926367086709,5,10,10,0.7491,0.7361,0.6336,0.7657,0.5978,0.7497,0.7359,0.6335,0.7657,0.5978,0.000174003626696,0.0002628747423368,0.0001194888181699,0.0001433859241668,86.0,30,5,86.1,r-lwf_sl6_st6_al1.0_te2.0
smd,vlstm,naive,8,8,B2,,,,,,,,-7.675726212953426e-05,0.0004085685728318,7.675726212953426e-05,0.6965533043732772,0.6967147021426745,0.7658445748576124,5,10,10,0.7498,0.7361,0.6337,0.7651,0.5981,0.7498,0.7361,0.6337,0.7658,0.5981,0.0001455260239138,0.0002198524063322,9.993316973494884e-05,0.0001199192365972,72.0,30,5,72.0,r-naive_sl8_st8
smd,vlstm,cumulative,8,8,B2,,,,,,,,-0.0001504713866726,0.0004396137600468,0.0001504713866726,0.6967853300570099,0.6967282675828141,0.7658480935714115,5,10,10,0.7498,0.7364,0.6336,0.7658,0.5984,0.7498,0.7362,0.6335,0.7658,0.5984,0.000288621108013,0.0004360322876168,0.0001981969883109,0.0002378352993059,142.7,33,5,142.7,r-cumulative_sl8_st8
smd,vlstm,experts,8,8,B2,,,,,,,,-0.0003087540962362,0.0001586338180364,0.0003087540962362,0.6964407968048472,0.6966191364522876,0.7671830113663327,5,10,10,0.7498,0.7365,0.6342,0.765,0.5967,0.7497,0.7361,0.6334,0.7672,0.5967,0.00015728590873,0.0002376185687373,0.0001080087285301,0.0001296098402072,77.8,33,5,77.8,r-experts_sl8_st8
smd,vlstm,random-buffer,8,8,B2,500.0,,,0.5,,,,-0.0347577021896335,-0.0016053131084017,0.0347577021896335,0.7176525182983078,0.6944482099601069,0.7823322670106917,5,10,10,0.7498,0.7233,0.728,0.7823,0.6048,0.745,0.7441,0.6139,0.7644,0.6048,0.0002003718078422,0.0003027102845971,0.0001375959353586,0.0001651143492385,99.1,31,5,99.1,r-random-buffer_sl8_st8_bu500_re0.5
smd,vlstm,reservoir,8,8,B2,500.0,,,0.5,,,,0.0006733539185575,8.834048768433523e-05,-0.0006733539185575,0.6966071780667276,0.69712057338452,0.7651996955006232,5,10,10,0.7498,0.7362,0.6344,0.7646,0.598,0.7492,0.733,0.6411,0.7643,0.598,0.0001995425681417,0.0003014575166132,0.0001370264759862,0.0001644310406269,98.7,30,5,98.7,r-reservoir_sl8_st8_bu500_re0.5
smd,vlstm,ewc,8,8,B2,,,,,1000.0,,,-0.0001311264306223,0.0003989668072073,0.0001311264306223,0.6966033649128377,0.6966795755943136,0.7657243841408362,5,10,10,0.7498,0.7361,0.6338,0.7653,0.5981,0.7498,0.736,0.6337,0.7657,0.5981,0.0001695755832965,0.0002561851072423,0.0001164480734946,0.0001397370337477,83.8,30,5,83.9,r-ewc_sl8_st8_la1000
smd,vlstm,lwf,8,8,B2,,,,,,1.0,2.0,-9.014371375107857e-05,0.0005007869532246,9.014371375107857e-05,0.6965885606616121,0.6966417196370598,0.7659067027397669,5,10,10,0.7498,0.736,0.6342,0.7651,0.5979,0.7498,0.736,0.6336,0.7658,0.5979,0.0001590711348739,0.0002403155864462,0.0001092346719323,0.0001310809145138,78.6,30,5,78.7,r-lwf_sl8_st8_al1.0_te2.0
smd,vlstm,naive,10,10,B2,,,,,,,,-0.0008256365792442,0.0005079464852864,0.0008256365792442,0.696236784229161,0.6960525231156367,0.76586309440662,5,10,10,0.7494,0.737,0.6321,0.7656,0.5971,0.7494,0.7354,0.6326,0.7659,0.5971,0.0001465088064622,0.0002213371380823,0.000100608045025,0.0001207290930572,72.4,33,5,72.4,r-naive_sl10_st10
smd,vlstm,cumulative,10,10,B2,,,,,,,,-0.0006357466788635,0.0010354962515887,0.0006357466788635,0.6967888045949787,0.6963937333207154,0.765763973664098,5,10,10,0.7494,0.7378,0.6332,0.7653,0.5982,0.7495,0.7361,0.6328,0.7654,0.5982,0.0003035062989065,0.0004585199839658,0.0002084186611166,0.0002501013228491,150.1,39,5,150.1,r-cumulative_sl10_st10
smd,vlstm,experts,10,10,B2,,,,,,,,-0.0006625260490119,0.0006877124936788,0.0006625260490119,0.6962142980482573,0.6962024914995723,0.7667339370651249,5,10,10,0.7494,0.7364,0.6342,0.7638,0.5973,0.7493,0.7356,0.6321,0.7667,0.5973,0.0001499615754811,0.0002265533843377,0.0001029790550328,0.0001235743293049,74.1,37,5,74.2,r-experts_sl10_st10
smd,vlstm,random-buffer,10,10,B2,500.0,,,0.5,,,,-0.0366839265952591,0.0001164784482884,0.0366839265952591,0.7191190052064179,0.6947135971639735,0.7850405203788118,5,10,10,0.7494,0.727,0.7275,0.785,0.6066,0.7455,0.7442,0.6132,0.764,0.6066,0.0002150029507235,0.0003248141797172,0.0001476432253457,0.0001771709543714,106.3,39,5,106.3,r-random-buffer_sl10_st10_bu500_re0.5
smd,vlstm,reservoir,10,10,B2,500.0,,,0.5,,,,0.0007321651524401,0.0004809419877595,-0.0007321651524401,0.6955202193681085,0.6971189564050128,0.7712153601805529,5,10,10,0.7494,0.737,0.6322,0.7647,0.5943,0.7503,0.7362,0.6336,0.7712,0.5943,0.0001955040267003,0.0002953563188337,0.0001342532124435,0.0001611031063902,96.7,33,5,96.7,r-reservoir_sl10_st10_bu500_re0.5
smd,vlstm,ewc,10,10,B2,,,,,1000.0,,,-0.0008652293342596,0.0004885036567359,0.0008652293342596,0.6962586007901234,0.6960190189419171,0.7657921682611561,5,10,10,0.7494,0.737,0.6322,0.7656,0.5971,0.7493,0.7353,0.6325,0.7658,0.5971,0.0001645735577774,0.0002486283327402,0.0001130131842005,0.0001356151485396,81.4,33,5,81.4,r-ewc_sl10_st10_la1000
smd,vlstm,lwf,10,10,B2,,,,,,1.0,2.0,-0.0008567571728328,0.0009893383525509,0.0008567571728328,0.69670224468802,0.6962140470250685,0.7657778206987151,5,10,10,0.7494,0.7372,0.6341,0.7657,0.5971,0.7495,0.7356,0.6331,0.7658,0.5971,0.0001576473321389,0.0002381645865836,0.0001082569389461,0.0001299076476374,77.9,33,5,78.0,r-lwf_sl10_st10_al1.0_te2.0
smd,vlstm,naive,12,12,B2,,,,,,,,-0.0004551183932888,0.0004006084145219,0.0004551183932888,0.6966471512972943,0.6963138056308704,0.7660019757699691,5,10,10,0.7494,0.7364,0.6348,0.7654,0.5973,0.7495,0.7354,0.6338,0.7655,0.5973,0.0001390795446102,0.0002101134335412,9.550638368042808e-05,0.0001146070498608,68.8,30,5,68.8,r-naive_sl12_st12
smd,vlstm,cumulative,12,12,B2,,,,,,,,0.0004325474913094,0.0004064610310621,-0.0004325474913094,0.6962449597893757,0.6965574468091287,0.7659517211803425,5,10,10,0.7494,0.7361,0.6325,0.7654,0.5979,0.7498,0.7359,0.6335,0.7657,0.5979,0.0002531064801853,0.0003823788160388,0.0001738089833951,0.0002085698326436,125.1,32,5,125.2,r-cumulative_sl12_st12
smd,vlstm,experts,12,12,B2,,,,,,,,-0.0005503937874163,0.0003942981869552,0.0005503937874163,0.6967005769315369,0.6959964493006507,0.766836262541314,5,10,10,0.7494,0.7361,0.635,0.7668,0.5962,0.749,0.7348,0.6338,0.7662,0.5962,0.000132813316627,0.0002006467741515,9.120332366761028e-05,0.0001094434504839,65.7,30,5,65.7,r-experts_sl12_st12
smd,vlstm,random-buffer,12,12,B2,500.0,,,0.5,,,,-0.0362924911935545,-0.0012978920838325,0.0362924911935545,0.7179564946302955,0.6938105672566349,0.7874322599586593,5,10,10,0.7494,0.7252,0.7257,0.7874,0.6021,0.7447,0.744,0.6136,0.7647,0.6021,0.0001889595285427,0.0002854692647558,0.0001297590921872,0.0001557101725686,93.4,32,5,93.4,r-random-buffer_sl12_st12_bu500_re0.5
smd,vlstm,reservoir,12,12,B2,500.0,,,0.5,,,,0.0007988578139077,-0.0004057243160675,-0.0007988578139077,0.6946348202392079,0.6954262097901819,0.7736971323867303,5,10,10,0.7494,0.7351,0.6324,0.7663,0.5901,0.7486,0.7357,0.6291,0.7737,0.5901,0.0001828378709555,0.0002762210140643,0.0001255553498269,0.0001506656642374,90.4,30,5,90.4,r-reservoir_sl12_st12_bu500_re0.5
smd,vlstm,ewc,12,12,B2,,,,,1000.0,,,-0.0004629058208486,0.0003942623291499,0.0004629058208486,0.6966719321785579,0.6962764275339266,0.7659895913037993,5,10,10,0.7494,0.7364,0.6346,0.7657,0.5973,0.7494,0.7354,0.6337,0.7656,0.5973,0.0001476260277919,0.0002230249722657,0.0001013752379616,0.0001216497343041,73.0,30,5,73.0,r-ewc_sl12_st12_la1000
smd,vlstm,lwf,12,12,B2,,,,,,1.0,2.0,-0.0001500041784934,0.0002939645660709,0.0001500041784934,0.6965586386119523,0.6965474023465654,0.7659530410360951,5,10,10,0.7494,0.7363,0.6344,0.7652,0.5976,0.7499,0.7357,0.6341,0.7655,0.5976,0.000149276127108,0.0002255178480798,0.0001025083728011,0.0001230094752786,73.8,30,5,73.8,r-lwf_sl12_st12_al1.0_te2.0
smd,vlstm,naive,16,16,B2,,,,,,,,-0.0003551572583234,-0.0001809354263176,0.0003551572583234,0.6968797149016273,0.6965208397318564,0.7658057203901902,5,10,10,0.7496,0.7365,0.6343,0.7658,0.5981,0.7497,0.7357,0.6336,0.7655,0.5981,0.0001348724384117,0.0002037575777529,9.261733379551312e-05,0.0001111402439574,66.7,32,5,66.7,r-naive_sl16_st16
