dataset,model,regime,seq_len,stride,split_size,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id,diag_c5,diag_c6,diag_c7,diag_c8,diag_c9,final_c5,final_c6,final_c7,final_c8,final_c9
yahoo-a4,tcn,cumulative,6,6,336,B2,,,,,,,,0.0248205952114038,0.0403664943680368,-0.0248205952114038,0.958070393510312,0.9774730186881282,0.9890128448187472,5,10,10,0.9399,0.957,0.955,0.9563,0.9822,0.989,0.978,0.9793,0.9589,0.9822,0.0001502317501043,0.0002269615487295,0.0001031645851875,0.0001237969635419,74.3,73,5,74.3,r-cumulative_sl6_st6_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,6,6,336,B2,,,,,,,,0.0209598403793008,0.0443794023118689,-0.0209598403793008,0.9583227324938702,0.9668548842464624,0.9889786670258686,5,10,10,0.9399,0.9702,0.9551,0.9537,0.9727,0.9796,0.9694,0.9739,0.9387,0.9727,7.08681111536354e-05,0.0001070634952451,4.8665372744047395e-05,5.8398122501093896e-05,35.0,89,5,35.0,r-experts_sl6_st6_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,6,6,336,B2,50.0,,,0.5,,,,0.0215763866830396,0.0556011829527629,-0.0215763866830396,0.9652462113227588,0.9794296051447228,0.9907157030874608,5,10,10,0.9399,0.98,0.9707,0.9509,0.9848,0.9907,0.9813,0.9819,0.9584,0.9848,6.916222698555652e-05,0.0001044863428624,4.749394230376412e-05,5.69924005586654e-05,34.2,48,5,34.2,r-random-buffer_sl6_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,6,6,336,B2,50.0,,,0.5,,,,0.0205012844280879,0.0573619139362561,-0.0205012844280879,0.9661711884715148,0.9765485571631468,0.9912283699806392,5,10,10,0.9399,0.977,0.9763,0.9541,0.9835,0.9911,0.9761,0.9769,0.9551,0.9835,6.516711937227377e-05,9.845076243005071e-05,4.475049513857812e-05,5.370026729147261e-05,32.2,45,5,32.2,r-reservoir_sl6_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,6,6,336,B2,,,,,1000.0,,,0.0106136535222133,0.032908085500116,-0.0106136535222133,0.9477095882485588,0.9558278639189772,0.9768093623026984,5,10,10,0.9399,0.962,0.9506,0.9306,0.9555,0.9737,0.9652,0.9537,0.9311,0.9555,1.857620778175302e-07,7.81426135415677e-05,3.551947708280447e-05,4.262313645876323e-05,25.6,39,5,25.6,r-ewc_sl6_st6_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,6,6,336,B2,,,,,,1.0,2.0,0.0186012003214464,0.0456215283631827,-0.0186012003214464,0.9561224047092658,0.9676130444029,0.9839317375886524,5,10,10,0.9399,0.9625,0.9578,0.9365,0.9839,0.9814,0.9703,0.9683,0.9341,0.9839,4.5327452367381416e-05,6.847812650867531e-05,3.112652893630891e-05,3.7351597572366395e-05,22.4,36,5,22.4,r-lwf_sl6_st6_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,8,8,336,B2,,,,,,,,0.0005128254064767,0.0167295999902662,-0.0005128254064767,0.9817658227391878,0.983639172694082,0.9931265700483092,5,10,10,0.9931,0.9781,0.9847,0.9611,0.9918,0.9922,0.98,0.9864,0.9677,0.9918,3.8426821886955426e-05,5.805304805515334e-05,2.6387859721823286e-05,3.1665188333330054e-05,19.0,39,5,19.0,r-naive_sl8_st8_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,8,8,336,B2,,,,,,,,0.001618765808775,0.014797576581886,-0.001618765808775,0.9807654652636384,0.982970091379678,0.9931497584541062,5,10,10,0.9931,0.9763,0.9795,0.9634,0.9915,0.9931,0.9824,0.9839,0.9639,0.9915,0.0001043198502703,0.0001576004723644,7.163678819455932e-05,8.5963684169886e-05,51.6,68,5,51.6,r-cumulative_sl8_st8_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,8,8,336,B2,,,,,,,,0.0045460326140041,0.0069489022130103,-0.0045460326140041,0.9709609485013044,0.9800041456534389,0.9931265700483092,5,10,10,0.9931,0.9711,0.9739,0.9279,0.9888,0.9915,0.9812,0.9839,0.9546,0.9888,1.6708803727635614e-07,7.028719789154518e-05,3.194883865653538e-05,3.83383592350098e-05,23.0,61,5,23.0,r-experts_sl8_st8_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,8,8,336,B2,50.0,,,0.5,,,,0.0009171202919266,0.0173022823391321,-0.0009171202919266,0.9830659804024008,0.984258169754187,0.9939285024154588,5,10,10,0.9931,0.9789,0.9854,0.9647,0.9932,0.9939,0.9811,0.9874,0.9657,0.9932,5.464369225740097e-05,8.255256970930431e-05,3.752400109984187e-05,4.502856860946243e-05,27.0,46,5,27.0,r-random-buffer_sl8_st8_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,8,8,336,B2,50.0,,,0.5,,,,0.000601507846492,0.0178647327662602,-0.000601507846492,0.9830141916764858,0.9834829920677256,0.9931265700483092,5,10,10,0.9931,0.9787,0.9868,0.965,0.9914,0.992,0.9816,0.9862,0.9662,0.9914,2.193214952919819e-07,9.225970687512824e-05,4.193638124981792e-05,5.0323325625310345e-05,30.2,55,5,30.2,r-reservoir_sl8_st8_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,8,8,336,B2,,,,,1000.0,,,-0.0007380927580939,0.0156343993849819,0.0007380927580939,0.9803632622398908,0.9798886113823218,0.9931265700483092,5,10,10,0.9931,0.9758,0.9823,0.9608,0.9898,0.9914,0.9775,0.9825,0.9582,0.9898,4.4099679361675875e-05,6.66232771664444e-05,3.0283434317809427e-05,3.6339842848634967e-05,21.8,39,5,21.8,r-ewc_sl8_st8_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,8,8,336,B2,,,,,,1.0,2.0,-0.0005353239216687,0.0165583321126887,0.0005353239216687,0.9808760589150662,0.976850343836902,0.9931265700483092,5,10,10,0.9931,0.9697,0.9846,0.9639,0.993,0.9928,0.9734,0.9834,0.9417,0.993,4.105185582291787e-05,6.201879941703131e-05,2.8190474072471264e-05,3.382832534456005e-05,20.3,38,5,20.3,r-lwf_sl8_st8_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,10,10,336,B2,,,,,,,,-0.0004173606891702,0.0230606622915253,0.0004173606891702,0.9836246438438284,0.9820352400941392,0.993475824304506,5,10,10,0.9916,0.9864,0.9871,0.9597,0.9934,0.9924,0.9852,0.9876,0.9516,0.9934,3.7147041097182097e-05,5.6119628322776406e-05,2.550903408555314e-05,3.0610594237223264e-05,18.4,44,5,18.4,r-naive_sl10_st10_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,10,10,336,B2,,,,,,,,0.0018419422228496,0.0253472139286866,-0.0018419422228496,0.9833068209402333,0.9860777512613156,0.995161701044054,5,10,10,0.9916,0.9876,0.9896,0.954,0.9937,0.9952,0.9865,0.9876,0.9674,0.9937,0.0001183217254094,0.0001787537057154,8.125188391034802e-05,9.750182180510216e-05,58.5,94,5,58.5,r-cumulative_sl10_st10_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,10,10,336,B2,,,,,,,,0.0021688054633275,0.0166070832250953,-0.0021688054633275,0.9818245716525644,0.9834240191427648,0.9937100254833188,5,10,10,0.9916,0.9828,0.9778,0.9675,0.9895,0.9937,0.9848,0.9842,0.9649,0.9895,4.314598442355105e-05,6.518248931685876e-05,2.962851209514257e-05,3.5553977221716196e-05,21.3,65,5,21.3,r-experts_sl10_st10_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,10,10,336,B2,50.0,,,0.5,,,,0.0023659975331117,0.0256222267379849,-0.0023659975331117,0.985279604879376,0.9868978373149894,0.9950018494458168,5,10,10,0.9916,0.9855,0.9885,0.9676,0.9932,0.9945,0.989,0.9906,0.9671,0.9932,5.4172809163826264e-05,8.1841186422389e-05,3.7200651562307034e-05,4.464053486008197e-05,26.8,55,5,26.8,r-random-buffer_sl10_st10_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,10,10,336,B2,50.0,,,0.5,,,,0.0016708469544533,0.0248883531953306,-0.0016708469544533,0.985177155364083,0.9876251936160568,0.9950520354127051,5,10,10,0.9916,0.9867,0.9856,0.9684,0.9936,0.9951,0.9877,0.9885,0.9733,0.9936,2.013234062824631e-07,8.468863677039432e-05,3.849494079865205e-05,4.619369597174227e-05,27.7,58,5,27.7,r-reservoir_sl10_st10_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,10,10,336,B2,,,,,1000.0,,,-0.0002259064785282,0.024120443424861,0.0002259064785282,0.984184852373606,0.9825713420312184,0.9946059379292528,5,10,10,0.9916,0.9857,0.9877,0.9633,0.9925,0.9939,0.9849,0.987,0.9546,0.9925,1.438833566782743e-07,6.05259247100912e-05,2.7511901447239023e-05,3.301402326285218e-05,19.8,38,5,19.8,r-ewc_sl10_st10_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,10,10,336,B2,,,,,,1.0,2.0,0.0015976653599085,0.0227545159538789,-0.0015976653599085,0.984555972157946,0.9846629692354394,0.9941728516224008,5,10,10,0.9916,0.9831,0.988,0.9663,0.9938,0.9942,0.9865,0.9891,0.9597,0.9938,4.463937346109097e-05,6.74386161913733e-05,3.065403813638518e-05,3.678457805498813e-05,22.1,59,5,22.1,r-lwf_sl10_st10_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,16,16,336,B2,,,,,,,,0.001391302890427,0.0040686085543773,-0.001391302890427,0.940582604630627,0.9377522770764584,0.9706264101117832,5,10,10,0.9565,0.9392,0.9418,0.9037,0.9617,0.9697,0.933,0.9364,0.888,0.9617,3.961609533602531e-05,5.9849734465824445e-05,2.7204552314166603e-05,3.264518215165784e-05,19.6,65,5,31.5,r-naive_sl16_st16_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,16,16,336,B2,,,,,,,,0.0026868189479874,-0.002917658382773,-0.0026868189479874,0.937205685732102,0.9422175518160464,0.9731197441288072,5,10,10,0.9565,0.9499,0.9365,0.8858,0.9573,0.9731,0.9409,0.9382,0.9015,0.9573,5.099935316522548e-07,0.0002145337084986,9.751563981666954e-05,0.0001170180686819,70.2,152,5,70.2,r-cumulative_sl16_st16_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,16,16,336,B2,,,,,,,,0.0054642693277714,-0.001638131910016,-0.0054642693277714,0.9357246872809344,0.9441586352499252,0.9746612526920316,5,10,10,0.9565,0.9498,0.9167,0.8977,0.9579,0.9747,0.9362,0.9442,0.9078,0.9579,4.909191144768508e-05,7.416525630914193e-05,3.371158547557166e-05,4.045367083357026e-05,24.3,104,5,24.3,r-experts_sl16_st16_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,16,16,336,B2,50.0,,,0.5,,,,0.0063832530150117,0.0122708098669923,-0.0063832530150117,0.9476620714643376,0.9516737955377886,0.974044328786791,5,10,10,0.9565,0.9495,0.9493,0.9119,0.9711,0.974,0.9469,0.9513,0.9151,0.9711,5.865062240437378e-05,8.860601095042916e-05,4.0275589352111435e-05,4.8330421598317726e-05,29.0,87,5,29.0,r-random-buffer_sl16_st16_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,16,16,336,B2,50.0,,,0.5,,,,0.0065516196479833,0.0068902492003943,-0.0065516196479833,0.9463977916761784,0.9497095006011328,0.9761082196697776,5,10,10,0.9565,0.946,0.9535,0.9076,0.9684,0.9749,0.9474,0.9493,0.9086,0.9684,6.000730028809954e-05,9.06556024209648e-05,4.120724658649932e-05,4.9448355834465475e-05,29.7,75,5,29.7,r-reservoir_sl16_st16_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,16,16,336,B2,,,,,1000.0,,,-0.0083565624698626,-0.002591867985071,0.0083565624698626,0.9398483201078284,0.928127125434197,0.9656627802690584,5,10,10,0.9565,0.9396,0.9352,0.9085,0.9594,0.9419,0.9271,0.923,0.8892,0.9594,5.2001124053213e-05,7.856032857632575e-05,3.570936614608702e-05,4.285096243023873e-05,25.7,60,5,25.7,r-ewc_sl16_st16_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,16,16,336,B2,,,,,,1.0,2.0,-0.0001825609533058,0.0060869499098695,0.0001825609533058,0.9428844788410556,0.9396876035191573,0.9693829479027792,5,10,10,0.9565,0.9477,0.9452,0.9018,0.9632,0.9684,0.9339,0.9407,0.8922,0.9632,4.301230054734819e-05,6.498052735101536e-05,2.9536726446692937e-05,3.5443800904322415e-05,21.3,65,5,21.3,r-lwf_sl16_st16_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,24,24,336,B2,,,,,,,,0.0027976111001375,0.0167683324273715,-0.0027976111001375,0.8315771790243964,0.832738699414304,0.857649616826154,5,10,10,0.8215,0.8391,0.8298,0.8113,0.8561,0.8375,0.837,0.8228,0.8103,0.8561,3.6992318170196726e-05,5.588588176049396e-05,2.5402787731986284e-05,3.048309402850767e-05,18.3,55,5,18.3,r-naive_sl24_st24_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,24,24,336,B2,,,,,,,,-0.0004678803250162,0.0125189402635358,0.0004678803250162,0.8259726123239656,0.819311746312183,0.8524015500205014,5,10,10,0.8215,0.8363,0.8314,0.8084,0.8322,0.8204,0.8311,0.815,0.7979,0.8322,7.565620661724475e-05,0.0001142970764364,5.195340463024978e-05,6.234367180615663e-05,37.4,112,5,37.4,r-cumulative_sl24_st24_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,24,24,336,B2,,,,,,,,0.0035399465085611,0.0100679945663069,-0.0035399465085611,0.8259503804154307,0.8235240595999427,0.8467463429564734,5,10,10,0.8215,0.8449,0.8175,0.8105,0.8354,0.8241,0.8392,0.8183,0.8005,0.8354,4.7764513483838896e-05,7.21598992694635e-05,3.2800059200963004e-05,3.9359840068500495e-05,23.6,101,5,23.6,r-experts_sl24_st24_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,24,24,336,B2,50.0,,,0.5,,,,0.0009747832407837,0.0137298584814745,-0.0009747832407837,0.8291935757295267,0.8309445817365694,0.8577218048152276,5,10,10,0.8215,0.8371,0.82,0.8097,0.8577,0.8301,0.8335,0.823,0.8104,0.8577,1.5954552645433512e-07,6.711436781113864e-05,3.0506721700981463e-05,3.6607646110157174e-05,22.0,51,5,22.0,r-random-buffer_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,24,24,336,B2,50.0,,,0.5,,,,0.0034648033865536,0.0188707525220529,-0.0034648033865536,0.8328300160124599,0.8342611446975695,0.8626493569493934,5,10,10,0.8215,0.8359,0.8293,0.8148,0.8626,0.8324,0.8353,0.8273,0.8137,0.8626,1.6637273254727125e-07,6.998629804338433e-05,3.181206012636216e-05,3.817423791702216e-05,22.9,56,5,22.9,r-reservoir_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,24,24,336,B2,,,,,1000.0,,,0.0030535027243469,0.0173616863080047,-0.0030535027243469,0.8321611517087965,0.8343344759690334,0.8602801471479969,5,10,10,0.8215,0.8401,0.8294,0.8109,0.859,0.8384,0.8388,0.8246,0.8108,0.859,3.8794909022861976e-05,5.860913307962215e-05,2.6640643287424206e-05,3.1968489792197946e-05,19.2,55,5,19.2,r-ewc_sl24_st24_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,24,24,336,B2,,,,,,1.0,2.0,0.0072239696316507,0.0129753408792823,-0.0072239696316507,0.828227523431352,0.8365921657204458,0.8581635953083581,5,10,10,0.8215,0.8287,0.82,0.8154,0.8555,0.8384,0.8381,0.833,0.8179,0.8555,3.9657102462620626e-05,5.991168569087878e-05,2.723272326337691e-05,3.267896242750187e-05,19.6,51,5,19.6,r-lwf_sl24_st24_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,8,4,336,B3,,,,,,,,0.00114665361428,0.0027709677326285,-0.00114665361428,0.986711299258397,0.9876247255414904,0.9946995169082126,5,10,10,0.9934,0.9842,0.9895,0.9719,0.9945,0.9945,0.9869,0.99,0.9721,0.9945,2.380567577064859e-07,0.0001001408760979,4.5518750057090067e-05,5.4622126040825e-05,32.8,46,5,32.8,r-naive_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,8,4,336,B3,,,,,,,,0.0009984885072563,0.0042190846540087,-0.0009984885072563,0.9853473735308536,0.986774732818222,0.994191304347826,5,10,10,0.9934,0.9847,0.9893,0.9683,0.991,0.9939,0.987,0.989,0.973,0.991,0.0002472796405388,0.0003735759594559,0.0001698078030662,0.0002037681563897,122.3,77,5,122.3,r-cumulative_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,8,4,336,B3,,,,,,,,-0.0002675984927172,0.0016946402746461,0.0002675984927172,0.9842994658450028,0.9843762465180288,0.994351690821256,5,10,10,0.9934,0.9838,0.9869,0.9668,0.9906,0.994,0.9843,0.9861,0.9668,0.9906,9.429602992608626e-05,0.0001424570570216,6.475341105186898e-05,7.770364596974105e-05,46.6,68,5,46.6,r-experts_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,8,4,336,B3,50.0,,,0.5,,,,0.0008926522836883,0.005107682854492,-0.0008926522836883,0.9866922860225332,0.9875628255735958,0.994912077294686,5,10,10,0.9934,0.9864,0.9893,0.9708,0.9935,0.9949,0.9866,0.9907,0.9721,0.9935,9.800050421849336e-05,0.00014805356523,6.729728946682169e-05,8.075627576326952e-05,48.5,49,5,48.5,r-random-buffer_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,8,4,336,B3,50.0,,,0.5,,,,0.0018267848888317,0.0023760936840049,-0.0018267848888317,0.985725715024064,0.987956010578644,0.9951652173913044,5,10,10,0.9934,0.9862,0.9864,0.9688,0.9939,0.9952,0.9885,0.9904,0.9718,0.9939,0.0001116904690055,0.0001687355822336,7.669821382927088e-05,9.203736840436856e-05,55.2,49,5,55.2,r-reservoir_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,8,4,336,B3,,,,,1000.0,,,0.0007767215566681,0.0021811707354741,-0.0007767215566681,0.9855008116177164,0.9868340308410714,0.994168115942029,5,10,10,0.9934,0.9843,0.9883,0.9689,0.9926,0.994,0.9862,0.9894,0.9719,0.9926,6.838458595408364e-05,0.000103311527201,4.695994004723616e-05,5.6351587153815974e-05,33.8,40,5,33.8,r-ewc_sl8_st4_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,8,4,336,B3,,,,,,1.0,2.0,0.0013484708405491,0.0028108287478061,-0.0013484708405491,0.9863649207626392,0.9874556000421536,0.994544927536232,5,10,10,0.9934,0.9828,0.9889,0.9724,0.9942,0.9945,0.9874,0.99,0.9711,0.9942,7.22997322208194e-05,0.0001092263065974,4.964850034771695e-05,5.957780624972656e-05,35.7,45,5,35.8,r-lwf_sl8_st4_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,12,6,336,B3,,,,,,,,0.0030329578851192,0.0022374678608927,-0.0030329578851192,0.9686301366288804,0.974775143828887,0.9928387211174332,5,10,10,0.9908,0.9702,0.974,0.9238,0.9844,0.9928,0.976,0.9745,0.9462,0.9844,4.7321035874270205e-05,7.148991862273155e-05,3.2495550983973466e-05,3.899436763875807e-05,23.4,42,5,23.4,r-naive_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,12,6,336,B3,,,,,,,,-0.0003389209301877,0.001406526273933,0.0003389209301877,0.963325401921618,0.9656096379254914,0.9919889885900584,5,10,10,0.9908,0.9729,0.9653,0.9209,0.9667,0.992,0.9712,0.9628,0.9353,0.9667,0.0001889089281115,0.000285392820514,0.0001297250800947,0.0001556677404193,93.4,94,5,93.4,r-cumulative_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,12,6,336,B3,,,,,,,,0.0017014765472567,-0.0023203490383172,-0.0017014765472567,0.9655984077926132,0.9714137499177952,0.9919995224643648,5,10,10,0.9908,0.9647,0.9693,0.9155,0.9876,0.9915,0.9677,0.9726,0.9377,0.9876,6.985383401271735e-05,0.0001055311832632,4.796888437445483e-05,5.756229888880626e-05,34.5,75,5,34.5,r-experts_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,12,6,336,B3,50.0,,,0.5,,,,0.0026350386812882,0.0059895298983489,-0.0026350386812882,0.975132778185808,0.9782370747406456,0.9942151473601234,5,10,10,0.9908,0.975,0.9764,0.9461,0.9874,0.9942,0.98,0.9814,0.9482,0.9874,0.0001018695162759,0.0001538986476977,6.99541358231929e-05,8.39445118745789e-05,50.4,74,5,50.4,r-random-buffer_sl12_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,12,6,336,B3,50.0,,,0.5,,,,0.0025359464934443,0.0042517202960519,-0.0025359464934443,0.9736960835909256,0.9773599590234158,0.9933583922498777,5,10,10,0.9908,0.9767,0.9657,0.9481,0.9871,0.9934,0.9782,0.9776,0.9505,0.9871,7.666389686594235e-05,0.0001158194373176,5.264535231528699e-05,6.317408500239254e-05,37.9,51,5,37.9,r-reservoir_sl12_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,12,6,336,B3,,,,,1000.0,,,0.001865010889528,0.001148030251435,-0.001865010889528,0.9700845184078548,0.9723698329606548,0.992636821859896,5,10,10,0.9908,0.973,0.9559,0.9446,0.9862,0.9924,0.9712,0.9702,0.9418,0.9862,5.896318128637792e-05,8.907820705997033e-05,4.049021469868927e-05,4.858799236128107e-05,29.2,43,5,29.2,r-ewc_sl12_st6_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,12,6,336,B3,,,,,,1.0,2.0,0.0029236625679565,4.262852590050104e-05,-0.0029236625679565,0.967970647971054,0.9756492018308516,0.9929370372776256,5,10,10,0.9908,0.9744,0.9621,0.9251,0.9874,0.9929,0.9741,0.9773,0.9465,0.9874,2.0247100599327886e-07,8.517138568102382e-05,3.871437297396672e-05,4.64570127070571e-05,27.9,36,5,27.9,r-lwf_sl12_st6_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,24,12,336,B3,,,,,,,,0.0103976568983697,0.0006483102549672,-0.0103976568983697,0.8754694334868655,0.8867453720822764,0.9396212167450416,5,10,10,0.9181,0.8679,0.855,0.8457,0.8907,0.9396,0.8769,0.8808,0.8458,0.8907,4.093712229957211e-05,6.184546656208113e-05,2.8111694617352134e-05,3.373377194472899e-05,20.2,54,5,20.3,r-naive_sl24_st12_sp336,,,,,,,,,,
yahoo-a4,tcn,cumulative,24,12,336,B3,,,,,,,,0.0078609229505474,0.0212201004954193,-0.0078609229505474,0.8805939167796974,0.8841543659245993,0.9361195368755136,5,10,10,0.9181,0.875,0.8706,0.8566,0.8827,0.9305,0.8858,0.8833,0.8385,0.8827,0.0001435961280957,0.0002169368299413,9.860789334310943e-05,0.0001183289365982,71.0,135,5,71.0,r-cumulative_sl24_st12_sp336,,,,,,,,,,
yahoo-a4,tcn,experts,24,12,336,B3,,,,,,,,0.0018098146978838,0.0211627361617873,-0.0018098146978838,0.875966805445368,0.8763090696288078,0.9385807905819432,5,10,10,0.9181,0.8787,0.8655,0.8309,0.8865,0.9232,0.8729,0.8608,0.8381,0.8865,5.795102761835329e-05,8.75491030996717e-05,3.979517546184878e-05,4.775392763782292e-05,28.7,130,5,28.7,r-experts_sl24_st12_sp336,,,,,,,,,,
yahoo-a4,tcn,random-buffer,24,12,336,B3,50.0,,,0.5,,,,0.0002604662856454,0.0246006593436685,-0.0002604662856454,0.876548258351822,0.875177241742748,0.9311445113616524,5,10,10,0.9181,0.8843,0.8654,0.8326,0.8823,0.9311,0.8762,0.8556,0.8306,0.8823,6.37637669108692e-05,9.63306576730166e-05,4.378682343780787e-05,5.254383423520874e-05,31.5,83,5,31.5,r-random-buffer_sl24_st12_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,reservoir,24,12,336,B3,50.0,,,0.5,,,,-0.0002170556265382,0.0168044434791929,0.0002170556265382,0.8704445213442625,0.8704879928526428,0.9202902973518104,5,10,10,0.9181,0.8804,0.8435,0.8278,0.8824,0.9197,0.8763,0.8483,0.8256,0.8824,6.508373864580198e-05,9.832479559014448e-05,4.469324461857063e-05,5.363155097157385e-05,32.2,86,5,32.2,r-reservoir_sl24_st12_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,tcn,ewc,24,12,336,B3,,,,,1000.0,,,0.0071227408975256,0.010103756792587,-0.0071227408975256,0.8716691215423348,0.8789636401520544,0.9325227566609277,5,10,10,0.9181,0.8791,0.8425,0.8438,0.8748,0.9317,0.8811,0.866,0.8412,0.8748,4.474156755143225e-05,6.759300518703337e-05,3.07242008120132e-05,3.686880437502016e-05,22.1,57,5,22.1,r-ewc_sl24_st12_sp336_la1000.0,,,,,,,,,,
yahoo-a4,tcn,lwf,24,12,336,B3,,,,,,1.0,2.0,0.0050973191041698,0.0250345816560715,-0.0050973191041698,0.8809564280466453,0.8830692615126455,0.9381180635298692,5,10,10,0.9181,0.8806,0.8747,0.8469,0.8845,0.9381,0.881,0.871,0.8408,0.8845,4.300001850320203e-05,6.49619723401136e-05,2.952828206147792e-05,3.5433690278635674e-05,21.3,58,5,21.3,r-lwf_sl24_st12_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,tcn,naive,12,12,168,B5,,,,,,,,0.0058021159085614,0.0601310147105344,-0.0058021159085614,0.9191150411304416,0.9210356316026326,0.986905439330544,10,45,45,0.9824,0.8972,0.9656,0.9447,0.9124,0.9783,0.9157,0.9581,0.9506,0.906,5.5220676588901214e-05,8.342424468732337e-05,3.7920230034635305e-05,4.5504014652688056e-05,27.3,81,10,27.3,r-naive_sl12_st12_sp168,0.9162,0.8708,0.9336,0.8421,0.926,0.9235,0.8805,0.934,0.8377,0.926
yahoo-a4,tcn,cumulative,12,12,168,B5,,,,,,,,0.0028442183355437,0.0479379968274061,-0.0028442183355437,0.9080965827677112,0.9037410981904588,0.9826878661087866,10,45,45,0.9824,0.8918,0.9644,0.9297,0.883,0.9706,0.9102,0.946,0.9422,0.8837,0.0001520856661559,0.0002297623392281,0.0001044377087414,0.0001253246304866,75.2,159,10,75.2,r-cumulative_sl12_st12_sp168,0.9095,0.8586,0.9214,0.8355,0.9046,0.9031,0.845,0.9158,0.8162,0.9046
yahoo-a4,tcn,experts,12,12,168,B5,,,,,,,,0.0119220474832861,0.0678895582361664,-0.0119220474832861,0.9278112656152306,0.931578182495463,0.9974761506276152,10,45,45,0.9824,0.9159,0.9586,0.9439,0.9089,0.9971,0.9572,0.9621,0.9481,0.9291,6.713557702332745e-05,0.0001014245958359,4.610224548701404e-05,5.532235034896682e-05,33.2,183,10,33.2,r-experts_sl12_st12_sp168,0.9427,0.8943,0.9297,0.8729,0.9289,0.9329,0.862,0.9432,0.8553,0.9289
